const_i	keyword	login_status	search_type	party	plugin_id	result_hash
241	Martin Schulz	True	search	False	1.7781512503836436	0.8230733431752361
241	SPD	False	news	True	2.1789769472931693	0.952475245741363
241	SPD	False	search	True	2.1958996524092336	0.7853460085921312
241	SPD	True	news	True	2.037426497940624	0.965847976584081
241	SPD	True	search	True	1.7781512503836436	0.8605995455388709
241	Sahra Wagenknecht	False	news	False	2.1789769472931693	0.8995914602108266
241	Sahra Wagenknecht	False	search	False	2.1958996524092336	0.7336112944709995
241	Sahra Wagenknecht	True	news	False	2.037426497940624	0.9090373410238151
241	Sahra Wagenknecht	True	search	False	1.7781512503836436	0.7756570627436531
242	AfD	False	news	True	2.24551266781415	0.9506297120040432
242	AfD	False	search	True	2.330413773349191	0.8072165491971749
242	AfD	True	news	True	2.2833012287035497	0.9394366884865768
242	AfD	True	search	True	2.0492180226701815	0.8307097239973766
242	Alexander Gauland	False	news	False	2.24551266781415	0.8777648350863052
242	Alexander Gauland	False	search	False	2.330413773349191	0.7542013995224489
242	Alexander Gauland	True	news	False	2.2833012287035497	0.8977254653880852
242	Alexander Gauland	True	search	False	2.0492180226701815	0.7896832082308667
242	Alice Weidel	False	news	False	2.24551266781415	0.9174665855638032
242	Alice Weidel	False	search	False	2.330413773349191	0.7374804171285821
242	Alice Weidel	True	news	False	2.2833012287035497	0.8771264895911953
242	Alice Weidel	True	search	False	2.0492180226701815	0.7713871186739831
242	Angela Merkel	False	news	False	2.24551266781415	0.9326792649945909
242	Angela Merkel	False	search	False	2.330413773349191	0.6887373820155122
242	Angela Merkel	True	news	False	2.2833012287035497	0.9309801878868555
242	Angela Merkel	True	search	False	2.0492180226701815	0.7642191463873723
242	Bündnis90/Die Grünen	False	news	True	2.24551266781415	0.9879559869186335
242	Bündnis90/Die Grünen	False	search	True	2.330413773349191	0.7377475411457167
242	Bündnis90/Die Grünen	True	news	True	2.2833012287035497	0.9646015604990569
242	Bündnis90/Die Grünen	True	search	True	2.0492180226701815	0.7662405598008649
242	CDU	False	news	True	2.24551266781415	0.9576109039898634
242	CDU	False	search	True	2.330413773349191	0.716762224284287
242	CDU	True	news	True	2.2833012287035497	0.944866868941184
242	CDU	True	search	True	2.0492180226701815	0.788122656162698
242	CSU	False	news	True	2.24551266781415	0.9246379261741399
242	CSU	False	search	True	2.330413773349191	0.7567979521725618
242	CSU	True	news	True	2.2833012287035497	0.9388992527605275
242	CSU	True	search	True	2.0492180226701815	0.8076274699340316
242	Cem Özdemir	False	news	False	2.24551266781415	0.8784643808371375
242	Cem Özdemir	False	search	False	2.330413773349191	0.7128281006342453
242	Cem Özdemir	True	news	False	2.2833012287035497	0.8889158422669147
242	Cem Özdemir	True	search	False	2.0492180226701815	0.7841055092228547
242	Christian Lindner	False	news	False	2.24551266781415	0.8970824813163064
242	Christian Lindner	False	search	False	2.330413773349191	0.7347729296733557
242	Christian Lindner	True	news	False	2.2833012287035497	0.8818231104842923
242	Christian Lindner	True	search	False	2.0492180226701815	0.7843425956081891
242	Die Linke	False	news	True	2.24551266781415	0.9316862439524161
242	Die Linke	False	search	True	2.330413773349191	0.7392597849119374
242	Die Linke	True	news	True	2.2833012287035497	0.9256869436815209
242	Die Linke	True	search	True	2.0492180226701815	0.7884877704175173
242	Dietmar Bartsch	False	news	False	2.24551266781415	0.8951549564554566
242	Dietmar Bartsch	False	search	False	2.330413773349191	0.7046398844415674
242	Dietmar Bartsch	True	news	False	2.2833012287035497	0.885908787829928
242	Dietmar Bartsch	True	search	False	2.0492180226701815	0.7374518028159439
242	FDP	False	news	True	2.24551266781415	0.9399302379501007
242	FDP	False	search	True	2.330413773349191	0.7433595944807223
242	FDP	True	news	True	2.2833012287035497	0.9221360800137659
242	FDP	True	search	True	2.0492180226701815	0.7870364755364012
242	Katrin Göring-Eckardt	False	news	False	2.24551266781415	0.8902867480825628
242	Katrin Göring-Eckardt	False	search	False	2.330413773349191	0.6916314513089932
242	Katrin Göring-Eckardt	True	news	False	2.2833012287035497	0.8986334186078044
242	Katrin Göring-Eckardt	True	search	False	2.0492180226701815	0.7554030346656867
242	Martin Schulz	False	news	False	2.24551266781415	0.9209410544471078
242	Martin Schulz	False	search	False	2.330413773349191	0.7423351268535245
242	Martin Schulz	True	news	False	2.2833012287035497	0.9185836959734964
242	Martin Schulz	True	search	False	2.0492180226701815	0.7847984769576479
242	SPD	False	news	True	2.24551266781415	0.9503818744758175
242	SPD	False	search	True	2.330413773349191	0.7699406854285996
242	SPD	True	news	True	2.2833012287035497	0.9469474947805987
242	SPD	True	search	True	2.0492180226701815	0.811366331793569
242	Sahra Wagenknecht	False	news	False	2.24551266781415	0.8846132066083455
242	Sahra Wagenknecht	False	search	False	2.330413773349191	0.7119928577746842
242	Sahra Wagenknecht	True	news	False	2.2833012287035497	0.8855783864263049
242	Sahra Wagenknecht	True	search	False	2.0492180226701815	0.7631300847779618
243	AfD	False	news	True	2.214843848047698	0.8922894435305383
243	AfD	False	search	True	2.2528530309798933	0.8286028973029549
243	AfD	True	news	True	2.3384564936046046	0.9292796332165357
243	AfD	True	search	True	2.1903316981702914	0.8763901511046975
243	Alexander Gauland	False	news	False	2.214843848047698	0.9058811814240285
243	Alexander Gauland	False	search	False	2.2528530309798933	0.7703550911042889
243	Alexander Gauland	True	news	False	2.3384564936046046	0.8819877107741441
243	Alexander Gauland	True	search	False	2.1903316981702914	0.8508969714931682
243	Alice Weidel	False	news	False	2.214843848047698	0.8991102760510131
243	Alice Weidel	False	search	False	2.2528530309798933	0.7735275887132984
243	Alice Weidel	True	news	False	2.3384564936046046	0.8688638618875296
243	Alice Weidel	True	search	False	2.1903316981702914	0.8618613323432609
243	Angela Merkel	False	news	False	2.214843848047698	0.898561040912224
243	Angela Merkel	False	search	False	2.2528530309798933	0.758547031889352
243	Angela Merkel	True	news	False	2.3384564936046046	0.91830740954258
243	Angela Merkel	True	search	False	2.1903316981702914	0.8523390022462388
243	Bündnis90/Die Grünen	False	news	True	2.214843848047698	0.9262972920103525
243	Bündnis90/Die Grünen	False	search	True	2.2528530309798933	0.741009151136835
243	Bündnis90/Die Grünen	True	news	True	2.3384564936046046	0.9815667182625649
243	Bündnis90/Die Grünen	True	search	True	2.1903316981702914	0.8624743286685393
243	CDU	False	news	True	2.214843848047698	0.889016981813834
243	CDU	False	search	True	2.2528530309798933	0.7700484409368976
243	CDU	True	news	True	2.3384564936046046	0.9444908006532522
243	CDU	True	search	True	2.1903316981702914	0.8552276632636515
243	CSU	False	news	True	2.214843848047698	0.9096308013759312
243	CSU	False	search	True	2.2528530309798933	0.7922279932731972
243	CSU	True	news	True	2.3384564936046046	0.9312100222387738
243	CSU	True	search	True	2.1903316981702914	0.8643344312505433
243	Cem Özdemir	False	news	False	2.214843848047698	0.8948286538626881
243	Cem Özdemir	False	search	False	2.2528530309798933	0.7511769946342283
243	Cem Özdemir	True	news	False	2.3384564936046046	0.8815433008346377
243	Cem Özdemir	True	search	False	2.1903316981702914	0.8431841218530218
243	Christian Lindner	False	news	False	2.214843848047698	0.89716922629066
243	Christian Lindner	False	search	False	2.2528530309798933	0.7724268407569684
243	Christian Lindner	True	news	False	2.3384564936046046	0.861555269756489
243	Christian Lindner	True	search	False	2.1903316981702914	0.8611667428234466
243	Die Linke	False	news	True	2.214843848047698	0.9202463255125821
243	Die Linke	False	search	True	2.2528530309798933	0.7712578697428877
243	Die Linke	True	news	True	2.3384564936046046	0.9185518806871621
243	Die Linke	True	search	True	2.1903316981702914	0.8663904735690099
243	Dietmar Bartsch	False	news	False	2.214843848047698	0.8831698074881172
243	Dietmar Bartsch	False	search	False	2.2528530309798933	0.7183488231640962
243	Dietmar Bartsch	True	news	False	2.3384564936046046	0.8784120431506282
243	Dietmar Bartsch	True	search	False	2.1903316981702914	0.8391183956342347
243	FDP	False	news	True	2.214843848047698	0.9133494462985338
243	FDP	False	search	True	2.2528530309798933	0.7751776406435893
243	FDP	True	news	True	2.3384564936046046	0.914962697173791
243	FDP	True	search	True	2.1903316981702914	0.8485603228122677
243	Katrin Göring-Eckardt	False	news	False	2.214843848047698	0.8858504570565463
243	Katrin Göring-Eckardt	False	search	False	2.2528530309798933	0.7289808230195762
